Epoch,Loss
0,1.1691135
1,1.1543831
2,1.1406074
3,1.1276377
4,1.1153841
5,1.1037947
6,1.0927788
7,1.0822656
8,1.0722749
9,1.0627769
10,1.0537273
11,1.045071
12,1.0367312
13,1.028713
14,1.0210154
15,1.013639
16,1.006563
17,0.99973977
18,0.9931308
19,0.98665285
20,0.98026115
21,0.97405493
22,0.9679652
23,0.96187526
24,0.95591
25,0.9500651
26,0.9443242
27,0.93870634
28,0.93320054
29,0.92777944
30,0.92244565
31,0.91728514
32,0.91221154
33,0.9072016
34,0.9022757
35,0.89743006
36,0.89270395
37,0.8880488
38,0.8834652
39,0.87897986
40,0.8745512
41,0.87009203
42,0.86566824
43,0.8612833
44,0.8569486
45,0.8526916
46,0.8484894
47,0.84434044
48,0.84023464
49,0.83619785
50,0.83219993
51,0.82824117
52,0.8243034
53,0.8203668
54,0.8164618
55,0.81260705
56,0.808823
57,0.8051182
58,0.80145556
59,0.7978282
60,0.79422814
61,0.7906525
62,0.7870972
63,0.7835699
64,0.78007835
65,0.77660066
66,0.7731357
67,0.76967967
68,0.76625437
69,0.76285607
70,0.75947875
71,0.75613534
72,0.75282264
73,0.74952173
74,0.74623984
75,0.74298304
76,0.73975736
77,0.7365572
78,0.7333869
79,0.7302636
80,0.7271599
81,0.7241216
82,0.72119576
83,0.71828437
84,0.7153889
85,0.71251476
86,0.70967937
87,0.7069536
88,0.70424753
89,0.70156044
90,0.6988978
91,0.6962607
92,0.69364226
93,0.6910453
94,0.6884844
95,0.68594444
96,0.6834212
97,0.68091476
98,0.6784259
99,0.6759569
100,0.67350805
101,0.67107457
102,0.6686567
103,0.66626024
104,0.663881
105,0.6615171
106,0.65916777
107,0.6568341
108,0.654519
109,0.6522268
110,0.6499546
111,0.64770335
112,0.6454676
113,0.64324635
114,0.6410625
115,0.6389063
116,0.63676584
117,0.6346667
118,0.6325766
119,0.6304967
120,0.6284314
121,0.62637955
122,0.62433743
123,0.62230515
124,0.62028044
125,0.6182704
126,0.61628747
127,0.61431277
128,0.61234635
129,0.6103892
130,0.6084399
131,0.6064984
132,0.6045643
133,0.6026382
134,0.600725
135,0.5988202
136,0.5969249
137,0.5950363
138,0.59315664
139,0.59128916
140,0.5894326
141,0.5875926
142,0.58576614
143,0.5839487
144,0.58214414
145,0.5803585
146,0.5785813
147,0.5768179
148,0.57505983
149,0.57330996
150,0.57156795
151,0.56983155
152,0.56810135
153,0.5663762
154,0.5646573
155,0.56294763
156,0.5612457
157,0.5595491
158,0.5578591
159,0.5561741
160,0.5544979
161,0.55282724
162,0.5511642
163,0.54951173
164,0.54786396
165,0.54622096
166,0.5446007
167,0.54300964
168,0.5414263
169,0.5398479
170,0.53827405
171,0.5367046
172,0.53514075
173,0.53358287
174,0.5320316
175,0.53048915
176,0.5289537
177,0.5274224
178,0.52589536
179,0.5243719
180,0.52285147
181,0.5213344
182,0.51982605
183,0.5183275
184,0.516834
185,0.5153442
186,0.5138606
187,0.51238024
188,0.51090276
189,0.5094289
190,0.50797516
191,0.5065246
192,0.5050771
193,0.50363255
194,0.5021905
195,0.5007522
196,0.4993222
197,0.4978991
198,0.4964821
199,0.49506786
200,0.49365628
201,0.4922478
202,0.49084288
203,0.4894442
204,0.48805168
205,0.48667258
206,0.48529595
207,0.48392126
208,0.4825486
209,0.48117802
210,0.47980976
211,0.47844338
212,0.47708204
213,0.47572833
214,0.4743764
215,0.47302705
216,0.47168085
217,0.4703371
218,0.46899495
219,0.46765673
220,0.46632564
221,0.46500638
222,0.4636887
223,0.46237263
224,0.461058
225,0.45974517
226,0.45843446
227,0.45712525
228,0.45582825
229,0.45454407
230,0.45326248
231,0.45198333
232,0.450707
233,0.4494334
234,0.44816095
235,0.44688964
236,0.44561973
237,0.44435108
238,0.44308367
239,0.44182062
240,0.44055882
241,0.43929845
242,0.43803945
243,0.43678197
244,0.43552542
245,0.43426973
246,0.433023
247,0.43178895
248,0.4305559
249,0.42932367
250,0.42809236
251,0.42686206
252,0.42563313
253,0.42440504
254,0.42317778
255,0.42195153
256,0.4207266
257,0.4195025
258,0.41827914
259,0.41705665
260,0.4158352
261,0.41461533
262,0.41339618
263,0.41217813
264,0.4109613
265,0.40974554
266,0.40853068
267,0.40731764
268,0.40610778
269,0.40489814
270,0.40368962
271,0.40248343
272,0.40127805
273,0.4000734
274,0.39886945
275,0.3976662
276,0.39646372
277,0.3952619
278,0.3940615
279,0.3928618
280,0.39166299
281,0.39046514
282,0.38926932
283,0.38807452
284,0.3868806
285,0.38568774
286,0.38449585
287,0.38330865
288,0.3821223
289,0.3809369
290,0.37975225
291,0.3785685
292,0.37738574
293,0.37620398
294,0.3750228
295,0.3738426
296,0.37266365
297,0.371486
298,0.3703099
299,0.36913478
300,0.3679605
301,0.36678746
302,0.3656157
303,0.36444476
304,0.3632747
305,0.3621061
306,0.36093926
307,0.35977355
308,0.35860917
309,0.35744628
310,0.35628486
311,0.35512456
312,0.35396558
313,0.35280755
314,0.35165173
315,0.35049897
316,0.34934777
317,0.3481994
318,0.34705228
319,0.3459081
320,0.34476525
321,0.34362364
322,0.34248307
323,0.34134406
324,0.3402066
325,0.3390706
326,0.3379357
327,0.33680233
328,0.33567083
329,0.33454406
330,0.33341876
331,0.33229482
332,0.33117282
333,0.3300539
334,0.32893673
335,0.32782134
336,0.32670763
337,0.32559577
338,0.32448584
339,0.32337806
340,0.32227284
341,0.32116926
342,0.32006747
343,0.3189675
344,0.3178694
345,0.31677315
346,0.3156788
347,0.31458628
348,0.31349465
349,0.31240466
350,0.31131762
351,0.31023434
352,0.30915436
353,0.30807638
354,0.30700055
355,0.30592778
356,0.30485958
357,0.30379346
358,0.30272973
359,0.30166784
360,0.3006081
361,0.29955077
362,0.29849613
363,0.29744422
364,0.29639542
365,0.2953491
366,0.29430547
367,0.29326475
368,0.29222655
369,0.29119122
370,0.29015887
371,0.28912944
372,0.2881054
373,0.28708726
374,0.28607178
375,0.2850591
376,0.28404897
377,0.2830416
378,0.2820369
379,0.28103465
380,0.28003603
381,0.27904242
382,0.27805156
383,0.2770635
384,0.2760785
385,0.27509654
386,0.27411753
387,0.27314165
388,0.27216974
389,0.2712008
390,0.27023485
391,0.2692721
392,0.26831236
393,0.26735574
394,0.2664022
395,0.265452
396,0.26450634
397,0.26356384
398,0.2626243
399,0.2616881
400,0.26075575
401,0.2598267
402,0.25890142
403,0.25798035
404,0.25706327
405,0.25614935
406,0.25523838
407,0.25433084
408,0.25343242
409,0.25254333
410,0.25165752
411,0.25077567
412,0.24989744
413,0.2490234
414,0.24815382
415,0.24728999
416,0.2464299
417,0.24557416
418,0.24472156
419,0.24387234
420,0.24302636
421,0.24218398
422,0.24134524
423,0.24051017
424,0.23967876
425,0.23885283
426,0.2380336
427,0.23721844
428,0.23640707
429,0.23559943
430,0.23479547
431,0.23399542
432,0.23319909
433,0.23240647
434,0.23161758
435,0.23083228
436,0.23005216
437,0.22927809
438,0.22850779
439,0.22774115
440,0.22697832
441,0.22621936
442,0.2254643
443,0.224713
444,0.22396585
445,0.22322284
446,0.22248355
447,0.22174826
448,0.22101676
449,0.22028935
450,0.21956581
451,0.21884613
452,0.21813037
453,0.21741873
454,0.21671428
455,0.21601596
456,0.21532105
457,0.21463
458,0.21394354
459,0.21326102
460,0.21258335
461,0.21190879
462,0.21123798
463,0.21057035
464,0.20990646
465,0.2092464
466,0.20859015
467,0.20793793
468,0.20728955
469,0.20664503
470,0.20600437
471,0.2053675
472,0.2047345
473,0.20410554
474,0.20348078
475,0.20285974
476,0.20224184
477,0.20162775
478,0.20101753
479,0.20041113
480,0.19980848
481,0.19920954
482,0.19861433
483,0.19802287
484,0.19743516
485,0.19685112
486,0.19627142
487,0.19569659
488,0.19512567
489,0.19455868
490,0.19399534
491,0.19343567
492,0.19287962
493,0.19232728
494,0.19177854
495,0.1912335
496,0.19069208
497,0.19015427
498,0.18961999
499,0.18908904
500,0.18856236
501,0.18803975
502,0.18751988
503,0.18700351
504,0.18649055
505,0.18598108
506,0.1854751
507,0.18497261
508,0.18447356
509,0.18397799
510,0.18348584
511,0.18299697
512,0.18251128
513,0.18202892
514,0.1815498
515,0.18107395
516,0.1806012
517,0.18013144
518,0.17966472
519,0.17920117
520,0.1787406
521,0.17828363
522,0.17783
523,0.17737965
524,0.17693251
525,0.17648835
526,0.17604713
527,0.17560962
528,0.17517689
529,0.1747472
530,0.17431992
531,0.17389585
532,0.17347483
533,0.17305677
534,0.17264181
535,0.17222998
536,0.17182125
537,0.17141561
538,0.17101303
539,0.17061341
540,0.17021617
541,0.16982211
542,0.16943148
543,0.1690439
544,0.16866282
545,0.16828461
546,0.16790932
547,0.16753693
548,0.16716732
549,0.16680035
550,0.16643623
551,0.16607486
552,0.16571622
553,0.16536026
554,0.16500705
555,0.16465655
556,0.1643088
557,0.16396376
558,0.16362141
559,0.16328165
560,0.16294457
561,0.16261014
562,0.16227838
563,0.16194916
564,0.16162255
565,0.16129836
566,0.16097677
567,0.1606576
568,0.16034049
569,0.16002594
570,0.15971367
571,0.15940356
572,0.15909594
573,0.15879078
574,0.1584881
575,0.15818784
576,0.15789002
577,0.15759465
578,0.15730144
579,0.15701017
580,0.15672156
581,0.15643564
582,0.15615204
583,0.15587072
584,0.15559176
585,0.155315
586,0.1550402
587,0.15476741
588,0.15449686
589,0.15422867
590,0.15396246
591,0.15369813
592,0.15343589
593,0.15317576
594,0.15291744
595,0.15266055
596,0.15240581
597,0.1521531
598,0.15190256
599,0.15165567
600,0.15141065
601,0.15116727
602,0.15092584
603,0.15068643
604,0.15044902
605,0.1502135
606,0.14997986
607,0.14974815
608,0.14951831
609,0.14928998
610,0.14906357
611,0.14883906
612,0.14861639
613,0.14839557
614,0.14817661
615,0.14795943
616,0.14774407
617,0.14753051
618,0.14731875
619,0.14710875
620,0.14690045
621,0.14669393
622,0.14648904
623,0.14628561
624,0.14608392
625,0.14588392
626,0.14568561
627,0.14548922
628,0.14529434
629,0.14510112
630,0.14490947
631,0.14471948
632,0.14453104
633,0.1443442
634,0.1441589
635,0.14397517
636,0.14379227
637,0.14361057
638,0.14343014
639,0.14325123
640,0.1430738
641,0.14289774
642,0.142723
643,0.14254971
644,0.14237787
645,0.14220749
646,0.14203852
647,0.14187092
648,0.14170426
649,0.14153898
650,0.14137506
651,0.14121252
652,0.14105123
653,0.14089145
654,0.14073372
655,0.14057736
656,0.14042218
657,0.14026794
658,0.14011477
659,0.13996279
660,0.13981201
661,0.13966249
662,0.13951422
663,0.13936739
664,0.13922289
665,0.13907959
666,0.13893856
667,0.13880114
668,0.13866489
669,0.13852973
670,0.13839574
671,0.13826282
672,0.13813105
673,0.13800043
674,0.13787088
675,0.13774243
676,0.13761505
677,0.13748844
678,0.13736235
679,0.13723673
680,0.1371116
681,0.13698734
682,0.13686417
683,0.136742
684,0.13662085
685,0.1365007
686,0.13638155
687,0.1362634
688,0.136146
689,0.13602912
690,0.13591324
691,0.13579829
692,0.13568431
693,0.13557129
694,0.13545917
695,0.13534784
696,0.13523714
697,0.13512734
698,0.13501833
699,0.13491005
700,0.13480249
701,0.13469562
702,0.13458963
703,0.13448526
704,0.13438416
705,0.1342839
706,0.1341845
707,0.13408588
708,0.13398811
709,0.13389105
710,0.13379467
711,0.13369894
712,0.13360398
713,0.13350983
714,0.13341637
715,0.13332325
716,0.13323095
717,0.13313943
718,0.13304864
719,0.13295862
720,0.13286924
721,0.13278055
722,0.13269256
723,0.13260517
724,0.13251841
725,0.1324323
726,0.13234675
727,0.13226172
728,0.13217725
729,0.1320935
730,0.13201042
731,0.13192804
732,0.13184613
733,0.13176456
734,0.13168363
735,0.13160336
736,0.13152371
737,0.13144471
738,0.13136636
739,0.1312886
740,0.13121149
741,0.13113496
742,0.13105908
743,0.13098377
744,0.13090909
745,0.13083498
746,0.13076146
747,0.13068852
748,0.13061616
749,0.13054438
750,0.13047327
751,0.13040331
752,0.13033383
753,0.13026486
754,0.13019565
755,0.13012698
756,0.13005885
757,0.12999125
758,0.12992415
759,0.12985757
760,0.12979153
761,0.12972607
762,0.12966108
763,0.12959656
764,0.12953244
765,0.12946858
766,0.12940492
767,0.12934174
768,0.12927903
769,0.1292168
770,0.12915504
771,0.12909375
772,0.12903292
773,0.12897247
774,0.12891248
775,0.12885293
776,0.12879382
777,0.12873515
778,0.1286769
779,0.12861909
780,0.12856156
781,0.12850447
782,0.12844777
783,0.1283915
784,0.12833571
785,0.12828034
786,0.12822537
787,0.12817079
788,0.12811653
789,0.12806252
790,0.12800889
791,0.12795562
792,0.12790276
793,0.12785031
794,0.1277982
795,0.12774648
796,0.127695
797,0.12764302
798,0.12759137
799,0.12754005
800,0.12748909
801,0.12743849
802,0.12738824
803,0.12733832
804,0.12728879
805,0.12723964
806,0.12719083
807,0.12714237
808,0.12709424
809,0.12704644
810,0.12699898
811,0.12695183
812,0.126905
813,0.12685846
814,0.12681225
815,0.12676632
816,0.12672076
817,0.12667546
818,0.12663049
819,0.12658581
820,0.12654144
821,0.12649737
822,0.12645358
823,0.1264101
824,0.12636693
825,0.12632403
826,0.12628178
827,0.1262401
828,0.12619872
829,0.12615757
830,0.12611668
831,0.12607612
832,0.12603584
833,0.12599584
834,0.12595607
835,0.12591657
836,0.12587738
837,0.12583956
838,0.12580192
839,0.12576455
840,0.12572744
841,0.12569056
842,0.12565392
843,0.12561752
844,0.12558134
845,0.12554543
846,0.12550972
847,0.125474
848,0.12543826
849,0.12540273
850,0.12536745
851,0.12533234
852,0.12529747
853,0.12526281
854,0.12522835
855,0.1251941
856,0.12516002
857,0.12512618
858,0.12509254
859,0.1250591
860,0.12502587
861,0.12499282
862,0.12495999
863,0.12492733
864,0.124894895
865,0.124862626
866,0.12483057
867,0.12479868
868,0.12476701
869,0.12473553
870,0.12470424
871,0.124673136
872,0.12464212
873,0.12461075
874,0.12457959
875,0.12454859
876,0.1245178
877,0.124487154
878,0.12445667
879,0.12442639
880,0.12439621
881,0.1243662
882,0.12433642
883,0.12430675
884,0.124277174
885,0.12424767
886,0.12421813
887,0.12418851
888,0.12415909
889,0.124129795
890,0.12410065
891,0.12407169
892,0.12404285
893,0.12401419
894,0.123985685
895,0.12395708
896,0.123928174
897,0.12389942
898,0.12387073
899,0.123842165
900,0.12381376
901,0.12378548
902,0.123757355
903,0.12372937
904,0.123701535
905,0.123673804
906,0.123646155
907,0.12361847
908,0.12359091
909,0.1235635
910,0.12353621
911,0.12350906
912,0.123482056
913,0.1234552
914,0.123428434
915,0.12340184
916,0.12337535
917,0.12334901
918,0.12332278
919,0.12329669
920,0.12327073
921,0.1232449
922,0.12321919
923,0.12319351
924,0.12316778
925,0.12314218
926,0.12311669
927,0.12309132
928,0.12306604
929,0.123040885
930,0.123015866
931,0.122990936
932,0.122966126
933,0.122941345
934,0.122916594
935,0.12289196
936,0.12286741
937,0.12284299
938,0.12281868
939,0.1227946
940,0.122770526
941,0.12274637
942,0.122722
943,0.1226977
944,0.122673474
