Epoch,Loss
194,0.24588203
195,0.24463867
196,0.24340583
197,0.24218352
198,0.24097186
199,0.23977134
200,0.23858453
201,0.23740818
202,0.23624304
203,0.23508851
204,0.23394416
205,0.23281008
206,0.23168632
207,0.23057294
208,0.22946964
209,0.22837637
210,0.22729307
211,0.22621964
212,0.22515614
213,0.22410351
214,0.22306478
215,0.22203597
216,0.22101681
217,0.22000717
218,0.21900709
219,0.21801683
220,0.21703601
221,0.21606466
222,0.21510269
223,0.21414994
224,0.21320643
225,0.21227191
226,0.21134633
227,0.21042977
228,0.2095247
229,0.20862843
230,0.20774108
231,0.20686248
232,0.20599253
233,0.20513113
234,0.204278
235,0.20343338
236,0.20259729
237,0.20176956
238,0.20095016
239,0.20013903
240,0.19933613
241,0.19854131
242,0.19775471
243,0.19697633
244,0.19620596
245,0.19544353
246,0.19468893
247,0.19394217
248,0.19320315
249,0.19247186
250,0.1917482
251,0.1910322
252,0.1903237
253,0.18962269
254,0.18892913
255,0.18824296
256,0.18756406
257,0.18689239
258,0.18622787
259,0.18557052
260,0.1849203
261,0.18427713
262,0.18364084
263,0.18301147
264,0.18238899
265,0.18177333
266,0.18116446
267,0.18056233
268,0.17996687
269,0.17937797
270,0.1787956
271,0.17821966
272,0.17765015
273,0.17708695
274,0.17653003
275,0.17597935
276,0.17543486
277,0.17489646
278,0.1743642
279,0.17383794
280,0.17331767
281,0.1728032
282,0.17229462
283,0.17179178
284,0.171294
285,0.1708019
286,0.17031533
287,0.16983433
288,0.16935888
289,0.16888888
290,0.16842434
291,0.16796514
292,0.16751128
293,0.16706277
294,0.16661948
295,0.16618134
296,0.16574839
297,0.1653205
298,0.1648978
299,0.1644801
300,0.16406749
301,0.1636598
302,0.1632569
303,0.1628588
304,0.16246536
305,0.1620766
306,0.16169249
307,0.16131292
308,0.16093837
309,0.16056827
310,0.16020279
311,0.15984146
312,0.1594846
313,0.1591319
314,0.15878347
315,0.15843926
316,0.15809906
317,0.15776324
318,0.15743122
319,0.15710342
320,0.15677936
321,0.1564594
322,0.15614319
323,0.15583095
324,0.15552247
325,0.1552177
326,0.15491675
327,0.15461938
328,0.15432574
329,0.15403552
330,0.15374902
331,0.15346594
332,0.1531865
333,0.15291025
334,0.15263762
335,0.1523681
336,0.15210214
337,0.15183924
338,0.1515798
339,0.15132327
340,0.1510701
341,0.15081985
342,0.15057272
343,0.1503285
344,0.15008743
345,0.14984919
346,0.14961395
347,0.14938149
348,0.14915194
349,0.14892514
350,0.14870119
351,0.14848004
352,0.14826159
353,0.14804591
354,0.14783283
355,0.14762256
356,0.14741479
357,0.14720969
358,0.14700702
359,0.14680691
360,0.14660928
361,0.14641425
362,0.14622167
363,0.14603148
364,0.14584364
365,0.14565808
366,0.14547512
367,0.1452943
368,0.1451157
369,0.14493915
370,0.14476494
371,0.14459267
372,0.14442268
373,0.14425461
374,0.14408877
375,0.14392488
376,0.14376308
377,0.14360328
378,0.14344543
379,0.14328955
380,0.14313552
381,0.14298353
382,0.14283328
383,0.14268509
384,0.14253846
385,0.1423936
386,0.14225036
387,0.14210893
388,0.14196917
389,0.14183111
390,0.14169475
391,0.14155997
392,0.14142692
393,0.14129534
394,0.14116552
395,0.1410371
396,0.14091036
397,0.1407851
398,0.14066134
399,0.14053912
400,0.1404183
401,0.14029932
402,0.14018168
403,0.14006546
404,0.13995057
405,0.13983704
406,0.13972488
407,0.13961399
408,0.13950452
409,0.13939624
410,0.1392893
411,0.13918354
412,0.13907902
413,0.1389758
414,0.13887371
415,0.13877295
416,0.13867316
417,0.13857464
418,0.1384772
419,0.13838087
420,0.13828568
421,0.1381915
422,0.1380986
423,0.13800654
424,0.13791566
425,0.13782574
426,0.13773687
427,0.13764901
428,0.13756202
429,0.13747613
430,0.13739114
431,0.1373074
432,0.13722458
433,0.13714266
434,0.1370622
435,0.13698259
436,0.13690396
437,0.1368262
438,0.13674927
439,0.13667332
440,0.13659807
441,0.13652377
442,0.13645026
443,0.13637754
444,0.13630573
445,0.13623463
446,0.13616434
447,0.13609485
448,0.13602605
449,0.13595808
450,0.1358908
451,0.13582419
452,0.13575839
453,0.13569333
454,0.13562891
455,0.1355652
456,0.13550226
457,0.13543995
458,0.13537824
459,0.1353171
460,0.13525663
461,0.13519675
462,0.13513747
463,0.13507873
464,0.13502063
465,0.13496311
466,0.13490613
467,0.13484973
468,0.13479385
469,0.13473852
470,0.13468382
471,0.1346296
472,0.13457592
473,0.13452266
474,0.13446982
475,0.13441755
476,0.13436575
477,0.13431436
478,0.13426349
479,0.13421308
480,0.1341632
481,0.13411377
482,0.13406481
483,0.13401629
484,0.13396823
485,0.13392062
486,0.13387348
487,0.13382682
488,0.1337807
489,0.13373493
490,0.13368961
491,0.13364469
492,0.13360022
493,0.13355614
494,0.13351251
495,0.13346936
496,0.13342658
497,0.13338415
498,0.13334207
499,0.13330035
500,0.13325898
501,0.1332179
502,0.13317713
503,0.13313666
504,0.13309653
505,0.13305674
506,0.13301732
507,0.13297825
508,0.13293949
509,0.13290104
510,0.13286294
511,0.13282514
512,0.13278763
513,0.13275045
514,0.13271356
515,0.13267703
516,0.13264069
517,0.13260452
518,0.1325686
519,0.13253295
520,0.13249758
521,0.13246249
522,0.13242768
523,0.13239312
524,0.13235869
525,0.13232443
526,0.13229041
527,0.13225666
528,0.13222311
529,0.1321898
530,0.13215667
531,0.13212353
532,0.13209054
533,0.13205776
534,0.13202518
535,0.1319928
536,0.13196053
537,0.13192831
538,0.13189632
539,0.13186453
540,0.13183302
541,0.13180166
542,0.13177048
543,0.13173941
544,0.13170847
545,0.1316777
546,0.131647
547,0.13161647
548,0.13158613
549,0.13155599
550,0.13152607
551,0.13149628
552,0.13146663
553,0.13143717
554,0.13140784
555,0.13137862
556,0.13134955
557,0.13132058
558,0.13129178
559,0.13126312
560,0.1312346
561,0.13120626
562,0.131178
563,0.13114978
564,0.1311216
565,0.13109349
566,0.13106555
567,0.13103756
568,0.13100955
569,0.13098168
570,0.13095388
571,0.13092597
572,0.13089816
573,0.13087036
574,0.1308427
575,0.13081515
576,0.13078766
577,0.13076022
578,0.13073294
579,0.13070576
580,0.13067867
581,0.1306517
582,0.13062488
583,0.13059817
584,0.13057159
585,0.13054511
586,0.13051845
587,0.13049188
588,0.13046545
589,0.13043913
590,0.13041294
591,0.13038684
592,0.13036087
593,0.13033499
594,0.13030924
595,0.13028355
596,0.13025793
597,0.13023226
598,0.13020658
599,0.13018103
600,0.1301556
601,0.13013016
602,0.13010474
603,0.1300794
604,0.1300541
605,0.1300289
606,0.13000378
607,0.12997878
608,0.12995386
609,0.12992902
610,0.12990429
611,0.12987962
612,0.12985492
613,0.12982988
614,0.12980486
615,0.12977965
616,0.12975447
617,0.12972935
618,0.12970427
619,0.12967916
620,0.12965408
621,0.12962915
622,0.12960443
623,0.12957974
624,0.12955515
625,0.12953062
626,0.12950614
627,0.12948172
628,0.1294573
629,0.12943295
630,0.12940869
631,0.12938447
632,0.1293603
633,0.12933624
634,0.12931223
635,0.12928827
636,0.12926437
637,0.12924053
638,0.1292167
639,0.12919293
640,0.1291693
641,0.12914582
642,0.12912229
643,0.12909873
644,0.12907529
645,0.12905191
646,0.12902853
647,0.1290052
648,0.12898187
649,0.12895858
650,0.12893537
651,0.12891217
652,0.1288889
653,0.12886572
654,0.12884258
655,0.12881945
656,0.12879647
657,0.12877347
658,0.12875046
659,0.1287274
660,0.12870422
661,0.12868103
662,0.12865792
663,0.12863491
664,0.12861188
665,0.12858872
666,0.12856528
667,0.1285419
668,0.12851861
669,0.1284954
670,0.12847212
671,0.12844893
672,0.12842582
673,0.12840298
674,0.12838024
675,0.12835748
676,0.12833472
677,0.12831186
678,0.12828903
679,0.12826622
680,0.1282435
681,0.12822083
682,0.12819815
683,0.12817557
684,0.12815303
685,0.12813051
686,0.1281081
687,0.12808567
688,0.1280633
689,0.12804101
690,0.12801874
691,0.12799636
692,0.12797412
693,0.12795186
694,0.12792957
695,0.12790726
696,0.12788479
697,0.12786232
698,0.12783977
699,0.12781708
700,0.1277944
701,0.1277717
702,0.12774894
703,0.12772594
704,0.12770268
705,0.12767914
706,0.12765576
707,0.1276323
708,0.12760893
709,0.12758565
710,0.12756231
711,0.12753904
712,0.1275158
713,0.12749256
714,0.12746947
715,0.12744622
716,0.12742274
717,0.12739931
718,0.12737572
719,0.12735225
720,0.1273288
721,0.12730533
722,0.12728202
723,0.12725866
724,0.12723531
725,0.12721202
726,0.12718861
727,0.12716508
728,0.1271417
729,0.12711823
730,0.1270948
731,0.12707151
732,0.12704813
733,0.1270248
734,0.12700145
735,0.12697801
736,0.12695459
737,0.12693132
738,0.12690797
739,0.12688468
740,0.12686147
741,0.12683816
742,0.12681471
743,0.12679128
744,0.12676844
745,0.12674561
746,0.1267229
747,0.12670015
748,0.1266775
749,0.12665483
750,0.12663206
751,0.12660928
752,0.12658663
753,0.1265639
754,0.12654112
755,0.12651837
756,0.12649557
757,0.12647271
758,0.12644973
759,0.12642673
760,0.12640375
761,0.12638068
762,0.12635747
763,0.12633434
764,0.12631117
765,0.12628785
766,0.1262646
767,0.1262416
768,0.12621896
769,0.12619632
770,0.12617369
771,0.12615107
772,0.12612861
773,0.12610605
774,0.12608346
775,0.12606098
776,0.12603834
777,0.12601554
778,0.12599283
779,0.12597002
780,0.12594703
781,0.12592411
782,0.12590085
783,0.12587735
784,0.12585388
785,0.12583049
786,0.12580705
787,0.12578355
788,0.12576017
789,0.12573668
790,0.12571307
791,0.12568945
792,0.1256659
793,0.12564223
794,0.12561855
795,0.12559499
796,0.12557141
797,0.12554787
798,0.12552433
799,0.12550081
800,0.12547727
801,0.12545374
802,0.12543015
803,0.12540662
804,0.12538299
805,0.12535928
806,0.12533562
807,0.12531197
808,0.12528814
809,0.12526423
810,0.12524037
811,0.1252165
812,0.12519258
813,0.1251687
814,0.12514488
815,0.12512098
816,0.12509668
817,0.12507237
818,0.12504812
819,0.12502387
820,0.12499962
821,0.12497535
822,0.124951124
823,0.12492714
824,0.12490364
825,0.12488014
826,0.12485666
827,0.12483324
828,0.12480982
829,0.12478636
830,0.12476275
831,0.124739
832,0.12471569
833,0.12469228
834,0.12466884
835,0.12464541
836,0.12462204
837,0.12459838
838,0.124574706
839,0.12455101
840,0.12452698
841,0.12450287
842,0.124478675
843,0.12445446
844,0.124430254
845,0.12440604
846,0.124381684
847,0.12435725
848,0.12433279
849,0.12430827
850,0.12428378
851,0.12425928
852,0.12423534
853,0.12421139
854,0.124187514
855,0.12416368
856,0.12413962
857,0.12411556
858,0.124091536
859,0.12406755
860,0.124043584
861,0.12401935
862,0.12399524
863,0.12397113
864,0.12394704
865,0.12392295
866,0.123898804
867,0.123874515
868,0.12385028
869,0.12382603
870,0.123801716
871,0.12377742
872,0.12375302
873,0.12372847
874,0.12370392
875,0.12367942
876,0.12365494
877,0.123630784
878,0.123606734
879,0.123582594
880,0.123558275
881,0.123533964
882,0.12350969
883,0.12348539
884,0.1234611
885,0.123436786
886,0.1234125
887,0.12338819
888,0.12336384
889,0.12333944
890,0.12331502
891,0.1232903
892,0.12326556
893,0.123240836
894,0.12321607
895,0.12319127
896,0.12316651
897,0.12314164
898,0.12311657
899,0.12309159
900,0.1230666
901,0.123041585
902,0.12301631
903,0.12299101
904,0.12296576
905,0.122941
906,0.122916564
907,0.12289199
908,0.12286745
909,0.12284292
910,0.12281842
911,0.12279367
912,0.12276896
913,0.12274414
914,0.122719236
915,0.12269411
916,0.12266866
917,0.12264319
918,0.12261765
919,0.122592054
920,0.12256643
921,0.12254073
922,0.12251505
923,0.122489415
924,0.12246378
925,0.12243817
926,0.12241257
927,0.122386865
928,0.12236119
929,0.1223355
930,0.12230985
931,0.1222842
932,0.122258596
933,0.12223305
934,0.122207515
935,0.12218202
936,0.12215654
937,0.12213097
938,0.122105464
939,0.12207998
940,0.122054584
941,0.12202919
942,0.12200385
943,0.12197837
944,0.12195276
945,0.12192719
946,0.12190162
947,0.12187604
948,0.12185019
949,0.121824265
950,0.121798374
951,0.12177241
952,0.12174649
953,0.1217206
954,0.12169474
955,0.12166888
956,0.12164298
957,0.12161686
958,0.12159082
959,0.12156479
960,0.12153878
961,0.121512815
962,0.12148688
963,0.12146097
964,0.12143514
965,0.12140935
966,0.12138356
967,0.12135781
968,0.121332094
969,0.12130648
970,0.12128074
971,0.12125495
972,0.1212292
973,0.121203475
974,0.12117779
975,0.12115213
976,0.121126525
977,0.12110093
978,0.12107532
979,0.12104966
980,0.12102402
981,0.12099841
982,0.12097284
983,0.12094696
984,0.120921105
985,0.12089531
986,0.12086947
987,0.12084351
988,0.12081746
989,0.1207914
990,0.12076523
991,0.12073892
992,0.1207126
993,0.120686255
994,0.12065993
995,0.12063353
996,0.12060716
997,0.120580785
998,0.12055409
999,0.12052738
