Epoch,Loss
0,0.9918551
1,0.98053783
2,0.96972555
3,0.95927566
4,0.949245
5,0.9397287
6,0.93075514
7,0.9222979
8,0.9143058
9,0.90671766
10,0.8994164
11,0.89241993
12,0.8857329
13,0.879327
14,0.8731939
15,0.8673772
16,0.86195886
17,0.8569154
18,0.8521551
19,0.8476565
20,0.84343266
21,0.83940053
22,0.8355321
23,0.8317759
24,0.8281008
25,0.8244763
26,0.8209153
27,0.8173882
28,0.81392014
29,0.8105045
30,0.80714256
31,0.80383825
32,0.800578
33,0.7973696
34,0.7941878
35,0.7910437
36,0.78791577
37,0.78481835
38,0.7817653
39,0.77872473
40,0.77571183
41,0.77271783
42,0.76976454
43,0.76683813
44,0.763936
45,0.76105404
46,0.758178
47,0.7553106
48,0.75244945
49,0.74960434
50,0.7467827
51,0.7439629
52,0.74114096
53,0.7383409
54,0.73552895
55,0.7327056
56,0.72988474
57,0.72706246
58,0.7242359
59,0.72142994
60,0.7186332
61,0.71584094
62,0.7130459
63,0.7102565
64,0.7074524
65,0.70464355
66,0.7018335
67,0.6990171
68,0.6962019
69,0.6933887
70,0.6905613
71,0.6877304
72,0.6849108
73,0.6820266
74,0.67914474
75,0.6762473
76,0.67333233
77,0.67041117
78,0.6674805
79,0.6645177
80,0.6615161
81,0.6585071
82,0.65548956
83,0.65245533
84,0.6493977
85,0.6462818
86,0.64301586
87,0.63973826
88,0.6364457
89,0.6331339
90,0.62981117
91,0.62647337
92,0.6231016
93,0.61980766
94,0.6165626
95,0.61333215
96,0.6100929
97,0.6068716
98,0.60369456
99,0.6005078
100,0.59734136
101,0.59409213
102,0.59084016
103,0.5874832
104,0.5840597
105,0.580587
106,0.57708263
107,0.5735532
108,0.5699779
109,0.5663598
110,0.5627247
111,0.55903643
112,0.55529153
113,0.55148065
114,0.5476285
115,0.5437965
116,0.5399828
117,0.5361677
118,0.5323294
119,0.52844346
120,0.52453667
121,0.52058756
122,0.51662314
123,0.5126234
124,0.50853926
125,0.50446326
126,0.50038743
127,0.4962691
128,0.49215105
129,0.48801774
130,0.4838965
131,0.47980458
132,0.47573876
133,0.47168478
134,0.46764064
135,0.4635841
136,0.45954373
137,0.45553228
138,0.45155767
139,0.44760394
140,0.44368201
141,0.43979374
142,0.4359478
143,0.43213075
144,0.4283258
145,0.4245355
146,0.42076075
147,0.41699886
148,0.41326046
149,0.40954635
150,0.4058432
151,0.40216467
152,0.39852464
153,0.39491028
154,0.39134315
155,0.3878006
156,0.38427815
157,0.38079467
158,0.37733456
159,0.3738883
160,0.37046087
161,0.36708483
162,0.36373958
163,0.36041498
164,0.35711065
165,0.35382828
166,0.35056818
167,0.34732968
168,0.34412122
169,0.3409654
170,0.33783075
171,0.33472332
172,0.33163983
173,0.32858503
174,0.32556129
175,0.3225631
176,0.3195907
177,0.31664863
178,0.3137433
179,0.3108617
180,0.30800635
181,0.30517694
182,0.30237615
183,0.299607
184,0.2968673
185,0.29415983
186,0.29147974
187,0.2888291
188,0.28620705
189,0.28361627
190,0.28105426
191,0.2785219
192,0.27601224
193,0.27353528
194,0.2711015
195,0.26870278
196,0.26633203
197,0.26399013
198,0.26168007
199,0.2594092
200,0.25718224
201,0.25498462
202,0.25281915
203,0.25068265
204,0.24857526
205,0.24649623
206,0.24444576
207,0.24242349
208,0.24042834
209,0.23845223
210,0.23650578
211,0.23458485
212,0.2326917
213,0.2308277
214,0.22899666
215,0.22719653
216,0.22542414
217,0.22367898
218,0.2219616
219,0.22027141
220,0.21860863
221,0.21697408
222,0.21536645
223,0.21378545
224,0.21223089
225,0.21070239
226,0.20919894
227,0.20772037
228,0.206269
229,0.20484371
230,0.20344289
231,0.20206481
232,0.20071146
233,0.19938502
234,0.1981066
235,0.19685076
236,0.1956196
237,0.19441098
238,0.19322485
239,0.19206034
240,0.19091788
241,0.18979709
242,0.18869753
243,0.18762334
244,0.18656641
245,0.1855324
246,0.18452571
247,0.18354471
248,0.1825828
249,0.18163806
250,0.18071307
251,0.17981207
252,0.17892453
253,0.17805402
254,0.17720257
255,0.17637692
256,0.1755625
257,0.17476456
258,0.17398435
259,0.17322634
260,0.17248066
261,0.17175208
262,0.17104171
263,0.17034808
264,0.16966464
265,0.16899584
266,0.16834638
267,0.16771287
268,0.16709283
269,0.16648713
270,0.16589984
271,0.16532135
272,0.16475365
273,0.16419855
274,0.16365807
275,0.16312948
276,0.16260953
277,0.16210122
278,0.16160415
279,0.16111922
280,0.16064698
281,0.16018167
282,0.15972656
283,0.15928161
284,0.1588468
285,0.15842202
286,0.15800971
287,0.15760213
288,0.15720372
289,0.15681389
290,0.1564329
291,0.15606037
292,0.1556958
293,0.15533951
294,0.15499118
295,0.15465096
296,0.15431854
297,0.15399197
298,0.15367259
299,0.1533602
300,0.15305486
301,0.15275614
302,0.15246372
303,0.15217759
304,0.15189752
305,0.15162326
306,0.15135485
307,0.15109223
308,0.15083487
309,0.150582
310,0.15033445
311,0.15009265
312,0.14985651
313,0.14962453
314,0.14939709
